tconst,titleType,primaryTitle,originalTitle,startYear,genres,averageRating,numVotes
tt0001549,short,The Codfish Industry in Newfoundland,The Codfish Industry in Newfoundland,1912,"Documentary,Short",,
tt0001550,short,The Coffin Ship,The Coffin Ship,1911,"Adventure,Short",5.5,52.0
tt0001551,short,Comrades,Comrades,1911,"Comedy,Short",5.2,98.0
tt0001552,short,Conscience,Conscience,1911,"Drama,Short",4.8,39.0
tt0001553,short,A Conspiracy Against the King,A Conspiracy Against the King,1911,"Drama,Short",,
tt0001554,short,The Corporation and the Ranch Girl,The Corporation and the Ranch Girl,1911,"Short,Western",,
tt0001555,movie,Cortejo Cívico,Cortejo Cívico,1911,\N,,
tt0001556,short,The Count and the Cowboys,The Count and the Cowboys,1911,"Comedy,Short,Western",,
tt0001557,short,A Country Cupid,A Country Cupid,1911,"Romance,Short",4.7,101.0
tt0001558,short,The Country Lovers,The Country Lovers,1911,"Comedy,Short",,
tt0001559,short,The Courting of Mary,The Courting of Mary,1911,"Comedy,Short",,
tt0001560,short,The Cowboy Coward,The Cowboy Coward,1911,"Short,Western",4.5,25.0
tt0001562,short,The Puncher's Law,The Puncher's Law,1911,"Short,Western",,
tt0001563,short,Os Crimes de Diogo Alves,Os Crimes de Diogo Alves,1911,"Crime,Drama,Short",5.8,41.0
tt0001564,short,The Crooked Road,The Crooked Road,1911,"Drama,Short",4.1,31.0
tt0001565,short,The Crusader,The Crusader,1911,Short,,
tt0001566,short,A Cure for Crime,A Cure for Crime,1911,"Comedy,Short",,
tt0001567,short,Cyrano et d'Assoucy,Cyrano et d'Assoucy,1911,Short,,
tt0001568,short,Dad's Girls,Dad's Girls,1911,"Short,Western",,
tt0001569,short,The Caddy's Dream,The Caddy's Dream,1911,"Comedy,Short",,
tt0001570,short,The Daisy Cowboys,The Daisy Cowboys,1911,"Comedy,Short",,
tt0001571,short,Dan the Dandy,Dan the Dandy,1911,"Comedy,Drama,Short",4.4,29.0
tt0001572,short,Dandy Dick of Bishopsgate,Dandy Dick of Bishopsgate,1911,"Drama,Short",,
tt0001573,short,De Gerona a Olot en ferrocarril (De Olot a Gerona en ferrocarril),De Gerona a Olot en ferrocarril (De Olot a Gerona en ferrocarril),1911,"Documentary,Short",,
tt0001574,short,A Dead Man's Honor,A Dead Man's Honor,1911,"Drama,Short",,
tt0001575,short,The Death of Nathan Hale,The Death of Nathan Hale,1911,"Drama,Short",,
tt0001576,short,The Declaration of Independence,The Declaration of Independence,1911,"Drama,Short",,
tt0001577,short,A Decree of Destiny,A Decree of Destiny,1911,"Drama,Romance,Short",4.4,31.0
tt0001578,short,The Desert Claim,The Desert Claim,1911,"Short,Western",,
tt0001579,short,Detective Henry and the Paris Apaches,Detective Henry and the Paris Apaches,1911,Short,,
tt0001580,short,Le devoir et l'honneur,Le devoir et l'honneur,1911,"Drama,Short",,
tt0001581,short,A Devoted Friend,A Devoted Friend,1911,Short,,
tt0001582,short,The Diamond Star,The Diamond Star,1911,"Drama,Short",4.4,32.0
tt0001583,short,La digue,La digue,1911,"Drama,Short",5.6,15.0
tt0001584,short,The Diving Girl,The Diving Girl,1911,"Comedy,Short",,
tt0001585,short,The Doctor,The Doctor,1911,"Drama,Short",,
tt0001586,movie,A Dog's Tale,A Dog's Tale,1911,\N,3.7,17.0
tt0001587,short,Don Pedro el Cruel,Don Pedro el Cruel,1911,Short,4.2,26.0
tt0001588,short,The Dream,The Dream,1911,"Drama,Short",5.4,208.0
tt0001589,short,Dutch Gold Mine,Dutch Gold Mine,1911,"Comedy,Short",,
tt0001590,short,Dæmonen,Dæmonen,1911,Short,5.6,6.0
tt0001591,short,Le dévouement d'un gosse,Le dévouement d'un gosse,1911,"Drama,Short",,
tt0001592,movie,In the Prime of Life,Ekspeditricen,1911,Drama,5.5,18.0
tt0001593,short,Enoch Arden: Part I,Enoch Arden: Part I,1911,"Drama,Short",6.3,378.0
tt0001594,short,Enoch Arden: Part II,Enoch Arden: Part II,1911,"Drama,Short",6.4,338.0
tt0001595,short,Eskimos in Labrador,Eskimos in Labrador,1911,"Documentary,Short",,
tt0001596,short,Ester: A Biblical Episode,Ester: A Biblical Episode,1911,Short,,
tt0001597,short,Eugene Wrayburn,Eugene Wrayburn,1911,"Drama,Short",,
tt0001598,short,The Failure,The Failure,1911,"Romance,Short",5.6,42.0
tt0001599,short,The Fair Dentist,The Fair Dentist,1911,"Comedy,Short",,
tt0001600,short,The Faithful Indian,The Faithful Indian,1910,"Short,Western",,
tt0001601,short,The Fall of Babylon,The Fall of Babylon,1911,"Drama,History,Short",,
tt0001602,movie,El fantasma del castillo,El fantasma del castillo,1911,\N,,
tt0001603,movie,Den farlige leg,Den farlige leg,1911,Drama,,
tt0001604,movie,The Fatal Wedding,The Fatal Wedding,1911,Drama,,
tt0001605,short,Fate,Fate,1911,"Short,Western",,
tt0001606,short,Fate's Funny Frolic,Fate's Funny Frolic,1911,"Comedy,Romance,Short",,
tt0001607,short,Fate's Turning,Fate's Turning,1911,"Romance,Short",5.5,71.0
tt0001608,short,Fattigdommens forbandelse,Fattigdommens forbandelse,1911,"Drama,Short",,
tt0001609,short,Feria de ganado en Villarrodona,Feria de ganado en Villarrodona,1911,"Documentary,Short",,
tt0001610,short,Fiesta Mayor de Manresa,Fiesta Mayor de Manresa,1911,Short,,
tt0001611,short,Fiestas del Sitio en Bilbao,Fiestas del Sitio en Bilbao,1911,"Documentary,Short",,
tt0001612,short,Fiestas en La Bisbal,Fiestas en La Bisbal,1911,"Documentary,Short",,
tt0001613,short,Fighting Blood,Fighting Blood,1911,"Action,Short,Western",5.3,156.0
tt0001614,movie,The Four Devils,De fire djævle,1911,Drama,6.4,34.0
tt0001615,short,Fisher Folks,Fisher Folks,1911,"Drama,Short",4.9,38.0
tt0001616,short,The Fisher-Maid,The Fisher-Maid,1911,"Drama,Short",,
tt0001617,short,The Fisherman's Daughter,The Fisherman's Daughter,1911,"Drama,Short",,
tt0001618,short,Flo's Discipline,Flo's Discipline,1912,"Comedy,Short",6.3,16.0
tt0001619,short,The Flower Girl of Florence,The Flower Girl of Florence,1911,Short,,
tt0001620,short,Following Mother's Footsteps,Following Mother's Footsteps,1911,"Comedy,Short",,
tt0001621,short,For Her Brother's Sake,For Her Brother's Sake,1911,"Drama,Short",,
tt0001622,short,For the Crown,For the Crown,1911,Short,,
tt0001623,short,For the Queen's Honor,For the Queen's Honor,1911,"Drama,Short",,
tt0001624,short,For aabent Tæppe,For aabent Tæppe,1912,Short,5.0,46.0
tt0001625,short,The Forester's Plea,The Forester's Plea,1911,"Short,Western",,
tt0001626,short,Forgiven in Death,Forgiven in Death,1911,"Short,Western",,
tt0001627,short,Foul Play,Foul Play,1911,"Drama,Short",,
tt0001628,movie,The Four Poster Pest,The Four Poster Pest,1911,\N,,
tt0001629,short,Freezing Auntie,Freezing Auntie,1912,"Comedy,Sci-Fi,Short",,
tt0001630,movie,Der fremde Vogel,Der fremde Vogel,1911,\N,6.1,34.0
tt0001631,short,A French Duel,A French Duel,1911,Short,,
tt0001632,short,Friday the 13th,Friday the 13th,1911,"Comedy,Short",6.4,47.0
tt0001633,short,From Factory Girl to Prima Donna,From Factory Girl to Prima Donna,1911,"Drama,Short",,
tt0001634,short,From the Bottom of the Sea,From the Bottom of the Sea,1911,"Drama,Short",,
tt0001635,short,A Frontier Doctor,A Frontier Doctor,1911,"Short,Western",,
tt0001636,short,Galileo,Galileo,1911,Short,,
tt0001637,short,A Gasoline Engagement,A Gasoline Engagement,1911,"Comedy,Short",,
tt0001638,short,The General's Daughter,The General's Daughter,1911,"Drama,Short",,
tt0001639,short,The General's Only Son,The General's Only Son,1911,"Drama,Short",,
tt0001640,short,George Warrington's Escape,George Warrington's Escape,1911,"Drama,Short",,
tt0001641,short,The Geranium,The Geranium,1911,"Drama,Short",,
tt0001642,short,Get Rich Quick,Get Rich Quick,1911,"Drama,Short",5.1,40.0
tt0001643,short,The Ghost's Warning,The Ghost's Warning,1911,"Short,Thriller",,
tt0001644,short,The Girl Back East,The Girl Back East,1911,"Short,Western",,
tt0001645,short,The Girl and the Motor Boat,The Girl and the Motor Boat,1911,"Drama,Short",,
tt0001646,short,The Girl of the West,The Girl of the West,1911,"Short,Western",,
tt0001647,short,The Gold Lust,The Gold Lust,1911,"Short,Western",,
tt0001648,movie,The Golden West,The Golden West,1911,\N,4.2,8.0
tt0001649,short,A Good Turn,A Good Turn,1911,"Crime,Drama,Short",,
tt0001650,short,The Gordian Knot,The Gordian Knot,1911,"Comedy,Romance,Short",,
tt0001652,short,The Gun Man,The Gun Man,1911,"Short,Western",,
tt0001653,short,The Harsh Father,Der vilder foter,1911,"Drama,Short",,
tt0001654,short,Heart Beats of Long Ago,Heart Beats of Long Ago,1911,"Drama,Romance,Short",5.3,37.0
tt0001655,short,The Heart of a Savage,The Heart of a Savage,1911,"Drama,Short",4.0,18.0
tt0001656,short,The Heiress,The Heiress,1911,"Drama,Romance,Short",,
tt0001657,short,Helping Him Out,Helping Him Out,1911,"Comedy,Short",,
tt0001658,short,Henry VIII,Henry VIII,1911,"Drama,History,Short",5.9,15.0
tt0001659,short,Her Awakening,Her Awakening,1911,"Drama,Short",6.6,18.0
tt0001660,short,Her Crowning Glory,Her Crowning Glory,1911,"Comedy,Short",5.7,215.0
tt0001661,short,Her Darkest Hour,Her Darkest Hour,1911,"Drama,Short",,
tt0001662,short,Her Hero,Her Hero,1911,"Comedy,Short",,
tt0001663,short,Her Sacrifice,Her Sacrifice,1911,"Drama,Short",,
tt0001664,short,Her Two Sons,Her Two Sons,1911,"Drama,Romance,Short",,
tt0001665,short,Her Wedding Ring,Her Wedding Ring,1911,"Drama,Romance,Short",,
tt0001666,short,The Hidden Mine,The Hidden Mine,1911,"Short,Western",,
tt0001667,short,The Hidden Trail,The Hidden Trail,1912,"Drama,Short,Western",,
tt0001668,short,The Highlander,The Highlander,1911,"Romance,Short",4.2,36.0
tt0001669,short,His Birthday,His Birthday,1911,"Comedy,Short",,
tt0001670,short,His Conscience,His Conscience,1911,"Crime,Drama,Short",,
tt0001671,short,His Daughter,His Daughter,1911,"Drama,Short",4.8,34.0
tt0001672,short,His Dress Shirt,His Dress Shirt,1911,"Comedy,Short",,
tt0001673,short,His Friend's Wife,His Friend's Wife,1911,"Drama,Romance,Short",,
tt0001674,short,His Last Burglary,His Last Burglary,1911,"Crime,Drama,Short",,
tt0001675,short,His Message,His Message,1912,"Drama,Short,Western",,
tt0001676,short,His Mother,His Mother,1911,"Drama,Short",,
tt0001677,short,His Mother's Scarf,His Mother's Scarf,1911,"Romance,Short,Western",,
tt0001678,short,His Nemesis,His Nemesis,1912,"Drama,Short,Western",,
tt0001679,short,His Sister's Children,His Sister's Children,1911,"Comedy,Short",,
tt0001680,short,His Trust: The Faithful Devotion and Self-Sacrifice of an Old Negro Servant,His Trust: The Faithful Devotion and Self-Sacrifice of an Old Negro Servant,1911,"Drama,Short,War",5.1,628.0
tt0001681,short,His Trust Fulfilled,His Trust Fulfilled,1911,"Drama,Short",4.8,292.0
tt0001682,short,Home,Home,1911,"Drama,Short",,
tt0001683,short,Home Sweet Home,Home Sweet Home,1911,"Drama,Short",,
tt0001684,short,The Honeymooners,The Honeymooners,1911,"Romance,Short",,
tt0001685,short,Honor Thy Father,Honor Thy Father,1912,"Drama,Short",,
tt0001686,short,By the House That Jack Built,By the House That Jack Built,1911,"Drama,Fantasy,Short",,
tt0001687,short,How Betty Won the School,How Betty Won the School,1911,"Comedy,Drama,Short",,
tt0001688,short,How Mrs. Murray Saved the American Army,How Mrs. Murray Saved the American Army,1911,"Action,Drama,Short",,
tt0001689,short,How She Triumphed,How She Triumphed,1911,"Drama,Romance,Short",,
tt0001690,short,How Sir Andrew Lost His Vote,How Sir Andrew Lost His Vote,1911,"Comedy,Drama,Short",,
tt0001691,short,The Hypnotist and the Convict,The Hypnotist and the Convict,1911,"Comedy,Short",,
tt0001692,short,The Great Moment,Im großen Augenblick,1911,"Drama,Short",5.4,14.0
tt0001693,short,The Immortal Alamo,The Immortal Alamo,1911,"History,Short,Western",6.9,24.0
tt0001694,short,In Old California When the Gringos Came,In Old California When the Gringos Came,1911,"Short,Western",,
tt0001695,short,In Old Madrid,In Old Madrid,1911,"Comedy,Romance,Short",4.8,60.0
tt0001696,short,In the Days of '49,In the Days of '49,1911,"Short,Western",4.2,12.0
tt0001697,short,In the Days of Chivalry,In the Days of Chivalry,1911,"Drama,Romance,Short",,
tt0001698,short,In the Days of Gold,In the Days of Gold,1911,"Short,Western",,
tt0001699,short,In the Reign of Terror,In the Reign of Terror,1911,Short,,
tt0001700,short,In the Sultan's Garden,In the Sultan's Garden,1911,"Drama,Short",,
tt0001701,short,The Indian Brothers,The Indian Brothers,1911,"Drama,Short",4.6,76.0
tt0001702,short,The Indian Maiden's Lesson,The Indian Maiden's Lesson,1911,"Short,Western",,
tt0001703,short,An Indian's Sacrifice,An Indian's Sacrifice,1911,"Short,Western",,
tt0001704,short,Indiscretions of Betty,Indiscretions of Betty,1910,"Comedy,Short",,
tt0001705,short,Industrias textiles,Industrias textiles,1911,Short,,
tt0001706,movie,The Infant at Snakeville,The Infant at Snakeville,1911,\N,,
tt0001707,short,An International Heart Breaker,An International Heart Breaker,1911,"Comedy,Romance,Short",,
tt0001708,short,The Inventor's Son,The Inventor's Son,1911,"Drama,Short",,
tt0001709,short,The Italian Barber,The Italian Barber,1911,"Comedy,Short",5.6,38.0
tt0001710,short,Italian Blood,Italian Blood,1911,"Drama,Short",,
tt0001711,movie,Jahreszeiten des Lebens,Jahreszeiten des Lebens,1915,\N,,
tt0001712,movie,Jane Shore,Jane Shore,1911,\N,4.6,8.0
tt0001713,short,The Jealous Husband,The Jealous Husband,1911,"Comedy,Short",,
tt0001714,short,Johnson at the Wedding,Johnson at the Wedding,1911,"Comedy,Short",,
tt0001715,short,Julius Caesar,Julius Caesar,1911,"Crime,History,Short",3.1,9.0
tt0001716,movie,Julius Caesar's Sandals,Julius Caesar's Sandals,1911,\N,,
tt0001717,short,Järnbäraren,Järnbäraren,1911,Short,3.4,24.0
tt0001718,short,Kinemacolor Songs,Kinemacolor Songs,1911,"Music,Short",,
tt0001719,short,The King of Indigo,The King of Indigo,1911,"Comedy,Short",,
tt0001720,short,Kit Carson's Wooing,Kit Carson's Wooing,1911,"Short,Western",,
tt0001721,short,Kitty the Dressmaker,Kitty the Dressmaker,1911,"Romance,Short",,
tt0001722,short,A Knight of the Road,A Knight of the Road,1911,"Comedy,Short",4.2,12.0
tt0001723,short,Lady Beaulay's Necklace,Lady Beaulay's Necklace,1911,"Crime,Drama,Short",,
tt0001724,short,The Last Drop of Water,The Last Drop of Water,1911,"Short,Western",5.8,273.0
tt0001725,short,The Last Farewell,The Last Farewell,1911,"Drama,Short",,
tt0001727,short,Lost Years,Lost Years,1911,"Drama,Short",,
tt0001728,short,The Last of the Mohicans,The Last of the Mohicans,1911,"Adventure,Short",6.7,16.0
tt0001729,short,The Law of the Range,The Law of the Range,1911,"Drama,Short,Western",,
tt0001730,short,The Leading Lady,The Leading Lady,1911,"Comedy,Short",,
tt0001731,movie,The Convict Hero,The Life of Rufus Dawes,1911,Drama,,
tt0001732,short,The Lighthouse Keeper,The Lighthouse Keeper,1911,"Drama,Short",7.1,15.0
tt0001733,short,The Lily of the Tenements,The Lily of the Tenements,1911,"Drama,Short",5.2,23.0
tt0001734,short,The Little Daughter's Letter,The Little Daughter's Letter,1911,"Drama,Short",,
tt0001735,short,Little Lady Lafayette,Little Lady Lafayette,1911,Short,,
tt0001736,short,Little Nell's Tobacco,Little Nell's Tobacco,1910,"Drama,Short",,
tt0001737,short,"Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics","Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics",1911,"Animation,Comedy,Short",7.1,1738.0
tt0001738,short,Little Red Riding Hood,Little Red Riding Hood,1911,"Fantasy,Short",6.8,61.0
tt0001739,short,The Living Peach,The Living Peach,1911,"Comedy,Short",,
tt0001740,short,The Lonedale Operator,The Lonedale Operator,1911,"Drama,Romance,Short",6.5,1239.0
tt0001741,short,The Long Road,The Long Road,1911,"Drama,Short",4.4,23.0
tt0001742,short,Lost Illusions,Lost Illusions,1911,"Romance,Short",5.7,15.0
tt0001743,short,The Lost Necklace,The Lost Necklace,1911,"Drama,Short",,
tt0001744,short,The Lost Ring,The Lost Ring,1911,"Comedy,Short",,
tt0001746,short,Lost in the Arctic,Lost in the Arctic,1911,"Action,Adventure,Drama",,
tt0001747,short,Lost in the Jungle,Lost in the Jungle,1911,"Action,Adventure,Drama",5.0,24.0
tt0001748,short,Love Conquers,Love Conquers,1911,"Romance,Short",,
tt0001749,short,Love Heeds Not Showers,Love Heeds Not Showers,1911,"Comedy,Short",,
tt0001750,short,Love Story of Charles II,Love Story of Charles II,1911,"Drama,History,Short",,
tt0001751,short,Love and Hatred,Love and Hatred,1911,"Drama,Short,Western",,
tt0001752,short,Love in a Cottage,Love in a Cottage,1911,Short,,
tt0001753,short,Love in the Hills,Love in the Hills,1911,"Drama,Short",5.3,19.0
tt0001754,short,Love or Riches,Love or Riches,1911,"Romance,Short",,
tt0001755,short,Love's Strategy,Love's Strategy,1911,"Comedy,Short",,
tt0001756,movie,Lucha por la herencia,Lucha por la herencia,1911,\N,,
tt0001757,short,The Lucky Card,The Lucky Card,1911,"Short,Western",,
tt0001758,short,A Lucky Escape,A Lucky Escape,1911,Short,,
tt0001759,short,Ludwig from Germany,Ludwig from Germany,1911,"Comedy,Short",,
tt0001760,short,The Lure of the City,The Lure of the City,1911,"Drama,Short",,
tt0001761,short,Macbeth,Macbeth,1911,"Drama,Short",5.0,6.0
tt0001762,short,Mrs. Pussy Loves Animals,Madame Babylas aime les animaux,1911,"Comedy,Short",4.8,72.0
tt0001763,short,Madame Rex,Madame Rex,1911,"Drama,Short",,
tt0001764,movie,Madero al sur del país,Madero al sur del país,1911,\N,,
tt0001765,short,The Madman,The Madman,1911,"Drama,Short",,
tt0001766,short,The Magic Ring,The Magic Ring,1911,"Comedy,Short",,
tt0001767,short,Maid or Man,Maid or Man,1911,"Drama,Short",,
tt0001768,short,Major the Red Cross Dog,Major the Red Cross Dog,1911,"Drama,Short",,
tt0001769,short,The Making of a Man,The Making of a Man,1911,"Drama,Short",5.4,78.0
tt0001770,short,A Man for All That,A Man for All That,1911,"Comedy,Drama,Short",,
tt0001771,short,The Manicure Lady,The Manicure Lady,1911,"Comedy,Short",5.5,154.0
tt0001772,short,A Manly Man,A Manly Man,1911,"Drama,Short",5.6,22.0
tt0001773,short,Une mariée qui se fait attendre,Une mariée qui se fait attendre,1911,"Comedy,Short",,
tt0001774,short,The Master and the Man,The Master and the Man,1911,"Crime,Drama,Short",,
tt0001775,short,Maud Muller,Maud Muller,1912,"Drama,Short,Western",,
tt0001776,short,Max Takes Tonics,Max victime du quinquina,1911,"Comedy,Short",6.5,224.0
tt0001777,short,The Meeting of the Ways,The Meeting of the Ways,1912,"Drama,Family,Short",5.1,19.0
tt0001778,movie,Menneskedyret,Menneskedyret,1911,\N,,
tt0001779,short,The Message in the Bottle,The Message in the Bottle,1911,"Drama,Short",7.0,16.0
tt0001780,movie,Midsummer Tide,Midsummer Tide,1911,\N,,
tt0001781,short,Mike's Hero,Mike's Hero,1911,"Comedy,Short",,
tt0001782,short,"Mike, the Miser","Mike, the Miser",1911,"Drama,Short",,
tt0001783,short,The Millionaire and the Squatter,The Millionaire and the Squatter,1911,"Short,Western",,
tt0001784,short,The Millionaire's Nephew,The Millionaire's Nephew,1911,"Comedy,Short",,
tt0001785,movie,The Miner's Curse,The Miner's Curse,1911,Drama,,
tt0001786,short,The Minute Man,The Minute Man,1911,"Drama,Short",,
tt0001787,short,The Mirror,The Mirror,1911,"Comedy,Short",8.0,14.0
tt0001788,short,Mischievous Puck,Mischievous Puck,1911,"Comedy,Short",,
tt0001789,short,The Miser's Heart,The Miser's Heart,1911,"Crime,Drama,Short",6.3,282.0
tt0001790,movie,"Les Misérables, Part 1: Jean Valjean",Les misérables - Époque 1: Jean Valjean,1913,Drama,6.2,51.0
tt0001791,short,A Modern Cinderella,A Modern Cinderella,1911,"Drama,Romance,Short",5.2,11.0
tt0001792,short,The Modern Dianas,The Modern Dianas,1911,"Drama,Short",,
tt0001793,short,A Modern Hero,A Modern Hero,1911,"Crime,Drama,Short",,
tt0001794,short,The Modern Pygmalion and Galatea,The Modern Pygmalion and Galatea,1911,Short,,
tt0001795,short,Monasterio de Caralps en Berga,Monasterio de Caralps en Berga,1911,Short,,
tt0001796,short,Monasterio de Ripoll,Monasterio de Ripoll,1911,"Documentary,Short",,
tt0001797,short,Money to Burn,Money to Burn,1911,"Comedy,Short",,
tt0001798,short,The Mountain Law,The Mountain Law,1911,"Drama,Short",,
tt0001799,short,Moses Saved from the Waters,Moïse sauvé des eaux,1911,"Drama,Short",4.9,14.0
tt0001800,short,Music Hath Charms,Music Hath Charms,1911,"Comedy,Short",,
tt0001801,short,Mustang Pete's Love Affair,Mustang Pete's Love Affair,1911,"Comedy,Short",,
tt0001803,movie,The Mystery of a Hansom Cab,The Mystery of a Hansom Cab,1911,\N,3.0,11.0
tt0001804,short,Mystic Manipulations,Mystic Manipulations,1911,Short,,
tt0001805,short,Nell Gwynn the Orange Girl,Nell Gwynn the Orange Girl,1911,"Drama,History,Short",,
tt0001806,short,The New Church Carpet,The New Church Carpet,1911,"Drama,Short",,
tt0001807,short,Bar Z's New Cook,Bar Z's New Cook,1911,"Comedy,Short,Western",,
tt0001808,short,The New Dress,The New Dress,1911,"Romance,Short",,
tt0001809,short,The New Manager,The New Manager,1911,"Drama,Short",,
tt0001810,short,A Noble Heart,A Noble Heart,1911,"Drama,Short",,
tt0001811,short,The O'Neill,The O'Neill,1912,"Drama,Short",,
tt0001812,movie,Oedipus Rex,Oedipus Rex,1911,Drama,5.5,14.0
tt0001813,short,The Old Confectioner's Mistake,The Old Confectioner's Mistake,1911,"Drama,Short",,
tt0001814,short,Oliver Cromwell,Oliver Cromwell,1911,"Drama,History,Short",,
tt0001815,short,On the Brink,On the Brink,1911,"Drama,Short",6.7,26.0
tt0001816,short,On the Desert's Edge,On the Desert's Edge,1911,"Action,Short,Western",,
tt0001817,short,Only in the Way,Only in the Way,1911,"Drama,Short",5.2,89.0
tt0001818,short,Out from the Shadow,Out from the Shadow,1911,"Drama,Short",,
tt0001820,short,The Outlaw Samaritan,The Outlaw Samaritan,1911,"Short,Western",,
tt0001821,short,The Outlaw and the Child,The Outlaw and the Child,1911,"Short,Western",,
tt0001822,short,The Outlaw Deputy,The Outlaw Deputy,1911,"Short,Western",,
tt0001823,short,Over the Garden Wall,Over the Garden Wall,1910,"Drama,Romance,Short",,
tt0001824,short,Over the Hills,Over the Hills,1911,"Drama,Romance,Short",,
tt0001825,short,A Pal's Oath,A Pal's Oath,1911,"Short,Western",,
tt0001826,movie,Par habitude,Par habitude,1911,Comedy,,
tt0001827,short,Paradise Lost,Paradise Lost,1911,"Drama,Short",,
tt0001828,short,The Passions of an Egyptian Princess,The Passions of an Egyptian Princess,1911,Short,,
tt0001829,short,The Peasants and the Fairy,The Peasants and the Fairy,1911,Short,,
tt0001830,short,"Picciola; or, the Prison Flower","Picciola; or, The Prison Flower",1911,"Drama,Short",,
tt0001831,short,The Pied Piper of Hamelin,The Pied Piper of Hamelin,1911,"Drama,Fantasy,Short",,
tt0001832,short,The Pirates of 1920,The Pirates of 1920,1911,"Fantasy,Sci-Fi,Short",5.8,58.0
tt0001833,short,The Poisoned Flume,The Poisoned Flume,1911,"Short,Western",,
tt0001834,short,The Politician's Dream,The Politician's Dream,1911,"Comedy,Short",,
tt0001835,short,The Poor Sick Men,The Poor Sick Men,1911,"Drama,Short",,
tt0001836,short,The Power of Good,The Power of Good,1911,"Short,Western",,
tt0001837,short,The Power of Love,The Power of Love,1911,"Drama,Romance,Short",,
tt0001838,short,The Price of a Man,The Price of a Man,1911,"Drama,Short",,
tt0001839,short,The Priest's Burden,The Priest's Burden,1911,Short,,
tt0001840,short,The Primal Call,The Primal Call,1911,"Romance,Short",5.0,39.0
tt0001841,short,Priscilla's Engagement Ring,Priscilla's Engagement Ring,1911,"Comedy,Romance,Short",,
tt0001842,short,The Convict's Song,Pesnya katorzhanina,1911,"Drama,Short",,
tt0001843,short,The Professor and the New Hat,The Professor and the New Hat,1911,"Comedy,Short",,
tt0001844,short,The Profligate,The Profligate,1911,"Drama,Short",,
tt0001845,short,Pulgarcito,Pulgarcito,1912,Short,5.1,11.0
tt0001846,short,The Puncher's New Love,The Puncher's New Love,1911,"Short,Western",,
tt0001847,short,The Question Mark,The Question Mark,1911,"Comedy,Short",,
tt0001848,short,Railroad Raiders of '62,Railroad Raiders of '62,1911,"Drama,Short,War",4.4,41.0
tt0001849,short,The Ranchman's Son,The Ranchman's Son,1911,"Short,Western",,
tt0001850,short,Rattlesnakes and Gunpowder,Rattlesnakes and Gunpowder,1911,"Comedy,Short,Western",,
tt0001851,short,The Rebel's Daughter,The Rebel's Daughter,1911,Short,,
tt0001852,short,John Farley's Redemption,Rédemption,1909,"Drama,Short",4.1,12.0
tt0001853,short,The Reform Candidate,The Reform Candidate,1911,"Drama,Short",,
tt0001854,short,The Reporter,The Reporter,1911,"Comedy,Short",,
tt0001856,short,The Revenue Man and the Girl,The Revenue Man and the Girl,1911,"Drama,Short",4.6,50.0
tt0001857,short,Richard III,Richard III,1911,"Biography,Drama,History",5.7,213.0
tt0001858,short,Un clair de lune sous Richelieu,Un clair de lune sous Richelieu,1911,"Drama,Short",,
tt0001859,short,The Rise and Fall of Weary Willie,The Rise and Fall of Weary Willie,1911,"Comedy,Short",,
tt0001860,short,The Romance on 'Bar O',The Romance on 'Bar O',1911,"Short,Western",,
tt0001861,short,A Romance of the Rio Grande,A Romance of the Rio Grande,1911,"Short,Western",,
tt0001862,short,Queen of the Smugglers,The Romantic Story of Margaret Catchpole,1911,"Drama,Short",5.2,45.0
tt0001863,short,A Romany Tragedy,A Romany Tragedy,1911,"Drama,Short",,
tt0001864,short,The Rosary,The Rosary,1911,"Drama,Romance,Short",,
tt0001865,short,The Rose of Kentucky,The Rose of Kentucky,1911,"Romance,Short",5.9,76.0
tt0001866,short,The Rose's Story,The Rose's Story,1911,"Drama,Romance,Short",,
tt0001867,short,The Ruling Passion,The Ruling Passion,1911,"Drama,Short",,
tt0001868,short,Abraham's Sacrifice,Le sacrifice d'Abraham,1911,"Drama,Short",5.1,9.0
tt0001869,short,Samson and Delilah,Samson and Delilah,1911,Short,,
tt0001870,short,Saved from Herself,Saved from Herself,1911,"Comedy,Short",,
tt0001871,short,Saved from Himself,Saved from Himself,1911,"Drama,Short",4.7,55.0
tt0001872,short,The Scarlet Letter,The Scarlet Letter,1911,"Drama,Short",7.4,57.0
tt0001873,short,The Schoolmaster of Mariposa,The Schoolmaster of Mariposa,1910,"Short,Western",,
tt0001874,short,Science,Science,1911,"Drama,Short",7.8,12.0
tt0001875,short,Second Sight,Second Sight,1911,"Drama,Short",,
tt0001876,short,The Sentinel Asleep,The Sentinel Asleep,1911,"Drama,Short",,
tt0001877,short,She,She,1911,"Fantasy,Sci-Fi,Short",5.3,73.0
tt0001878,short,The Sheriff's Brother,The Sheriff's Brother,1911,"Short,Western",,
tt0001879,short,The Sheriff's Chum,The Sheriff's Chum,1911,"Short,Western",,
tt0001880,short,The Sheriff's Decision,The Sheriff's Decision,1911,"Short,Western",,
tt0001881,short,Los siete niños de Écija o Los bandidos de Sierra Morena,Los siete niños de Écija o Los bandidos de Sierra Morena,1911,"Adventure,Short",,
tt0001882,short,The Silent Tongue,The Silent Tongue,1911,"Comedy,Short",,
